id,standard_id,control_id,additional_selection_parameters,additional_guidance,created_at,updated_at
184,8,336,"CP-2(3)-1 [all]
 CP-2(3)-2 [time period defined in service provider and organization SLA]",,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
185,8,338,CP-2(5) [essential],,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
186,8,341,CP-2(8),,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
187,8,342,"CP-3 (a)(1) [*See Additional Requirements]
 CP-3 (a)(3) [at least annually]
 CP-3 (b) [at least annually]","CP-3 (a) Requirement: Privileged admins and engineers must take the basic contingency training within 10 days. Consideration must be given for those privileged admins and engineers with critical contingency-related roles, to gain enough system context and situational awareness to understand the full impact of contingency training as it applies to their respective level. Newly hired critical contingency personnel must take this more in-depth training within 60 days of hire date when the training will have more impact.",2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
188,8,343,CP-3(1),,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
189,8,345,"CP-4 (a)-1 [at least annually] 
 CP-4 (a)-2 [functional exercises]","CP-4 (a) Requirement: The service provider develops test plans in accordance with NIST Special Publication 800-34 (as amended); plans are approved by the JAB/AO prior to initiating testing.
 
 CP-4 (b) Requirement: The service provider must include the Contingency Plan test results with the security package within the Contingency Plan-designated appendix (Appendix G, Contingency Plan Test Report).",2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
190,8,346,CP-4(1),,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
191,8,347,CP-4(2),,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
192,8,352,CP-6,,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
193,8,353,CP-6(1),,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
194,8,354,CP-6(2),,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
195,8,355,CP-6(3),,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
196,8,356,CP-7,CP-7 (a) Requirement: The service provider defines a time period consistent with the recovery time objectives and business impact analysis.,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
197,8,357,CP-7(1),"CP-7(1) Guidance: The service provider may determine what is considered a sufficient degree of separation between the primary and alternate processing sites, based on the types of threats that are of concern. For one particular type of threat (i.e., hostile cyber attack), the degree of separation between sites will be less relevant.",2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
198,8,358,CP-7(2),,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
199,8,359,CP-7(3),,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
200,8,360,CP-7(4),,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
201,8,363,CP-8,CP-8 Requirement: The service provider defines a time period consistent with the recovery time objectives and business impact analysis.,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
202,8,364,CP-8(1),,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
203,8,365,CP-8(2),,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
204,8,366,CP-8(3),,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
205,8,367,CP-8(4) (c) [annually],,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
206,6,1074,SI-4 (10),SI-4(10) Requirement: The service provider must support Agency requirements to comply with M-21-31 (https://www.whitehouse.gov/wp-content/uploads/2021/08/M-21-31-Improving-the-Federal-Governments-Investigative-and-Remediation-Capabilities-Related-to-Cybersecurity-Incidents.pdf) and M-22-9 (https://www.whitehouse.gov/wp-content/uploads/2022/01/M-22-9.pdf).,2025-01-13T15:18:12.186151,2025-01-13T15:18:12.186151
207,6,1075,SI-4(11),,2025-01-13T15:18:12.186151,2025-01-13T15:18:12.186151
208,6,1076,SI-4(12),,2025-01-13T15:18:12.186151,2025-01-13T15:18:12.186151
209,6,1078,SI-4(14),,2025-01-13T15:18:12.186151,2025-01-13T15:18:12.186151
210,6,1080,SI-4(16),,2025-01-13T15:18:12.186151,2025-01-13T15:18:12.186151
211,6,1082,,,2025-01-13T15:18:12.186151,2025-01-13T15:18:12.186151
212,6,1083,SI-4 (19),,2025-01-13T15:18:12.186151,2025-01-13T15:18:12.186151
213,6,1084,SI-4 (20),,2025-01-13T15:18:12.186151,2025-01-13T15:18:12.186151
214,6,1086,SI-4 (22),,2025-01-13T15:18:12.186151,2025-01-13T15:18:12.186151
215,8,369,"CP-9 (a)-2 [daily incremental; weekly full]
 CP-9 (b) [daily incremental; weekly full]
 CP-9 (c) [daily incremental; weekly full]","CP-9 Requirement: The service provider shall determine what elements of the cloud environment require the Information System Backup control. The service provider shall determine how Information System Backup is going to be verified and appropriate periodicity of the check.
 CP-9 (a) Requirement: The service provider maintains at least three backup copies of user-level information (at least one of which is available online) or provides an equivalent alternative.
 CP-9 (b) Requirement: The service provider maintains at least three backup copies of system-level information (at least one of which is available online) or provides an equivalent alternative.
 CP-9 (c) Requirement: The service provider maintains at least three backup copies of information system documentation including security information (at least one of which is available online) or provides an equivalent alternative.",2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
216,8,370,CP-9(1) [at least monthly],,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
217,8,371,CP-9(2),,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
218,8,372,CP-9(3),,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
219,8,374,CP-9(5) [time period and transfer rate consistent with the recovery time and recovery point objectives defined in the service provider and organization SLA].,,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
220,8,377,CP-9(8) [all backup files],CP-9(8) Guidance: Note that this enhancement requires the use of cryptography which must be compliant with Federal requirements and utilize FIPS validated or NSA approved cryptography (see SC-13.),2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
221,8,378,CP-10,,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
222,8,380,CP-10(2),,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
223,8,382,CP-10(4) [time period consistent with the restoration time-periods defined in the service provider and organization SLA],,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
224,8,388,"IA-1 (c)(1) [at least annually]
 IA-1 (c)(2) [at least annually] [significant changes]",,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
225,8,389,IA-2,"IA-2 Requirement: For all control enhancements that specify multifactor authentication, the implementation must adhere to the Digital Identity Guidelines specified in NIST Special Publication 800-63B.
 
 IA-2 Requirement: Multi-factor authentication must be phishing-resistant.
 
 IA-2 Requirement: All uses of encrypted virtual private networks must meet all applicable Federal requirements and architecture, dataflow, and security and privacy controls must be documented, assessed, and authorized to operate.
 
 IA-2 Guidance: “Phishing-resistant"" authentication refers to authentication processes designed to detect and prevent disclosure of authentication secrets and outputs to a website or application masquerading as a legitimate system.",2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
226,8,390,IA-2(1),"IA-2(1) Requirement: According to SP 800-63-3, SP 800-63A (IAL), SP 800-63B (AAL), and SP 800-63C (FAL).
 
 IA-2(1) Requirement: Multi-factor authentication must be phishing-resistant.
 
 IA-2(1) Guidance: Multi-factor authentication to subsequent components in the same user domain is not required.",2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
227,8,391,IA-2(2),"IA-2(2) Requirement: According to SP 800-63-3, SP 800-63A (IAL), SP 800-63B (AAL), and SP 800-63C (FAL).
 
 IA-2(2) Requirement: Multi-factor authentication must be phishing-resistant.
 
 IA-2(2) Guidance: Multi-factor authentication to subsequent components in the same user domain is not required.",2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
228,8,394,IA-2(5),,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
229,8,395,"IA-2(6)-1 [local, network and remote]
 IA-2(6)-2 [privileged accounts; non-privileged accounts]
 IA-2(6) (b) [FIPS-validated or NSA-approved cryptography]","IA-2(6) Guidance: PIV=separate device. Please refer to NIST SP 800-157 Guidelines for Derived Personal Identity Verification (PIV) Credentials.
 
 IA-2(6) Guidance: See SC-13 Guidance for more information on FIPS-validated or NSA-approved cryptography.",2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
230,8,397,IA-2(8) [privileged accounts; non-privileged accounts],,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
231,8,401,IA-2(12),"IA-2(12) Guidance: Include Common Access Card (CAC), i.e., the DoD technical implementation of PIV/FIPS 201/HSPD-12.",2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
232,8,403,IA-3,,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
233,8,404,,,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
234,8,408,"IA-4 (a) [at a minimum, the ISSO (or similar role within the organization)] 
 IA-4 (d) [at least two(2) years]",,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
235,8,412,IA-4(4) [contractors; foreign nationals],,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
236,8,417,,,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
237,8,418,IA-5,"IA-5 Requirement: Authenticators must be compliant with NIST SP 800-63-3 Digital Identity Guidelines IAL, AAL, FAL level 3. Link https://pages.nist.gov/800-63-3
 
 IA-5 Guidance: SP 800-63C Section 6.2.3 Encrypted Assertion requires that authentication assertions be encrypted when passed through third parties, such as a browser. For example, a SAML assertion can be encrypted using XML-Encryption, or an OpenID Connect ID Token can be encrypted using JSON Web Encryption (JWE).",2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
238,8,419,"IA-5(1)
DSPAV must be used.","IA-5(1) Requirement: Password policies must be compliant with NIST SP 800-63B for all memorized, lookup, out-of-band, or One-Time-Passwords (OTP). Password policies shall not enforce special character or minimum password rotation requirements for memorized secrets of users.
 
 IA-5(1) (h) Requirement: For cases where technology doesn’t allow multi-factor authentication, these rules should be enforced: must have a minimum length of 14 characters and must support all printable ASCII characters.
  
 For emergency use accounts, these rules should be enforced: must have a minimum length of 14 characters, must support all printable ASCII characters, and passwords must be changed if used. 
 
 IA-5(1) Guidance: Note that (c) and (d) require the use of cryptography which must be compliant with Federal requirements and utilize FIPS validated or NSA approved cryptography (see SC-13.)",2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
239,8,420,IA-5(2),,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
240,8,424,IA-5(6),,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
241,8,425,IA-5(7),"IA-5(7) Guidance: In this context, prohibited static storage refers to any storage where unencrypted authenticators, such as passwords, persist beyond the time required to complete the access process.",2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
242,8,426,IA-5(8) [different authenticators in different user authentication domains],"IA-5(8) Guidance: If a single user authentication domain is used to access multiple systems, such as in single-sign-on, then only a single authenticator is required.",2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
243,8,431,IA-5(13),"IA-5(13) Guidance: For components subject to configuration baseline(s) (such as STIG or CIS,) the time period should conform to the baseline standard.",2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
244,8,432,,,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
245,8,434,,,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
246,8,437,IA-6,,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
247,8,438,IA-7,,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
248,8,439,IA-8,,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
249,8,440,IA-8(1),,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
250,8,441,IA-8(2),,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
251,8,443,IA-8(4),,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
252,8,446,,,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
253,8,449,,,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
254,8,450,IA-11,"IA-11 Guidance:
 The fixed time period cannot exceed the limits set in SP 800-63. At this writing they are:
 - AAL3 (high baseline)
  -- 12 hours or
  -- 15 minutes of inactivity",2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
255,8,451,IA-12,"IA-12 Additional FedRAMP Requirements and Guidance:
 Guidance: In accordance with NIST SP 800-63A Enrollment and Identity Proofing",2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
256,8,452,,,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
257,8,453,IA-12(2),,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
258,8,454,IA-12(3),,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
259,8,455,IA-12(4),,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
260,8,456,IA-12(5),"IA-12(5) Additional FedRAMP Requirements and Guidance:
 Guidance: In accordance with NIST SP 800-63A Enrollment and Identity Proofing",2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
261,8,458,"IR-1 (c)(1) [at least annually]
 IR-1 (c)(2) [at least annually] [significant changes]",,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
262,8,459,"IR-2 (a)(1) [ten(10) days for privileged users, thirty(30) days for Incident Response roles]
 IR-2 (a)(3) [at least annually]
 IR-2 (b) [at least annually]",,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
263,8,460,IR-2(1),,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
264,8,461,IR-2(2),,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
265,8,463,"IR-3-1 [at least every six(6) months, including functional at least annually]",IR-3-2 Requirement: The service provider defines tests and/or exercises in accordance with NIST Special Publication 800-61 (as amended). Functional testing must occur prior to testing for initial authorization. Annual functional testing may be concurrent with required penetration tests (see CA-8). The service provider provides test plans to the JAB/AO annually. Test plans are approved and accepted by the JAB/AO prior to test commencing.,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
266,8,465,IR-3(2),,2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
267,8,467,IR-4,"IR-4 Requirement: The FISMA definition of ""incident"" shall be used: ""An occurrence that actually or imminently jeopardizes, without lawful authority, the confidentiality, integrity, or availability of information or an information system; or constitutes a violation or imminent threat of violation of law, security policies, security procedures, or acceptable use policies.""
 
 IR-4 Requirement: The service provider ensures that individuals conducting incident handling meet personnel security requirements commensurate with the criticality/sensitivity of the information being processed, stored, and transmitted by the information system.",2025-01-13T15:16:58.420796,2025-01-13T15:16:58.420796
